round,expected goals,venue_xg,opponent_xg,goals,shots,touches,ast,passcmp,passcmp%,min,poss,gca,sca,gls,sh,rolling_expected goals,cumulative_expected goals,rolling_goals,cumulative_goals,rolling_shots,cumulative_shots,rolling_touches,cumulative_touches,rolling_poss,cumulative_poss,rolling_gca,cumulative_gca,rolling_sca,cumulative_sca,rolling_haaland_gls,cumulative_haaland_gls,rolling_haaland_ast,cumulative_haaland_ast,rolling_haaland_sh,cumulative_haaland_sh,rolling_haaland_min,cumulative_haaland_min,rolling_haaland_touches,cumulative_haaland_touches,rolling_haaland_poss,cumulative_haaland_poss,rolling_haaland_gca,cumulative_haaland_gca,rolling_haaland_sca,cumulative_haaland_sca,haaland_performance_rating,rolling_haaland_rating,cumulative_haaland_rating,defenders,midfielders,forwards,defenders_opp,midfielders_opp,forwards_opp,opponent_strength,opponent_haaland,venue_haaland,days_since_first_match,result,total_shots_team,total_sot_team,total_xg_team,total_possession,goals_per_match_team,goals_conceded_per_match_team,goals_scored_haaland,sot_haaland,expected_goals_haaland,non_penalty_xg_haaland,xg_per_shot_haaland,shot_accuracy_haaland,goals_per_shot_haaland,assists_haaland,minutes_played_haaland,xg_per_minute_haaland,goals_per_minute_haaland,sca_per_minute_haaland,gca_per_minute_haaland,match_impact_haaland,home_away,match_event_influence,match_tempo
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,16,32,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,3.2,5.666666666666667,0.6,1.5833333333333333,9.0,18.25,39.0,65.75,52.2,84.125,74.0,65.375,0.4,0.3333333333333333,1.2,1.4166666666666667,0.7288888888888888,1.2288954248366015,0.7800110344276777,4,5,1,4,5,1,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0,90,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,3.2,5.44,0.6,1.52,27.0,21.12,57.0,66.72,104.2,91.16,72.0,65.56,0.4,0.32,1.6,1.44,0.0288888888888888,0.7946732026143792,0.7499661486061262,4,5,1,4,5,1,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0,16,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,3.2,5.230769230769231,0.6,1.4615384615384617,30.2,20.923076923076923,71.8,67.0,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,0.0216216216216216,0.1989975269387034,0.7219528975682606,3,6,1,4,5,1,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0,16,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,3.2,5.230769230769231,0.6,1.4615384615384617,30.2,20.923076923076923,71.8,67.0,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,0.0216216216216216,0.1989975269387034,0.7219528975682606,3,6,1,4,5,1,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0,16,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,3.2,5.230769230769231,0.6,1.4615384615384617,30.2,20.923076923076923,71.8,67.0,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,0.0216216216216216,0.1989975269387034,0.7219528975682606,3,6,1,4,5,1,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0,16,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,3.2,5.230769230769231,0.6,1.4615384615384617,30.2,20.923076923076923,71.8,67.0,127.4,92.1153846153846,70.0,65.42307692307692,0.6,0.3461538461538461,2.2,1.5,0.0216216216216216,0.1989975269387034,0.7219528975682606,3,6,1,4,5,1,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,4,16,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,4.0,5.185185185185185,0.6,1.4074074074074074,32.6,20.74074074074074,85.8,67.85185185185185,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,0.2144444444444444,0.2248864158275923,0.7031562881933046,3,6,1,4,6,0,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,4,16,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,4.0,5.185185185185185,0.6,1.4074074074074074,32.6,20.74074074074074,85.8,67.85185185185185,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,0.2144444444444444,0.2248864158275923,0.7031562881933046,3,6,1,4,6,0,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,4,16,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,4.0,5.185185185185185,0.6,1.4074074074074074,32.6,20.74074074074074,85.8,67.85185185185185,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,0.2144444444444444,0.2248864158275923,0.7031562881933046,3,6,1,4,6,0,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,4,16,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,4.0,5.185185185185185,0.6,1.4074074074074074,32.6,20.74074074074074,85.8,67.85185185185185,135.4,90.77777777777776,69.8,65.70370370370371,0.6,0.3333333333333333,2.4,1.5185185185185186,0.2144444444444444,0.2248864158275923,0.7031562881933046,3,6,1,4,6,0,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
28,1.6,Away,Liverpool,1,10,19,0,12,80.0,90.0,47.0,0.0,4.0,0,1,2.14,2.021428571428572,8.6,11.107142857142858,128.0,84.25,125.4,88.21428571428571,64.8,65.03571428571429,0.4,0.3214285714285714,2.8,1.6071428571428572,4.0,5.0,0.0,1.3571428571428572,31.0,20.035714285714285,86.8,68.64285714285714,125.4,88.21428571428571,64.8,65.03571428571429,0.4,0.3214285714285714,2.8,1.6071428571428572,0.0177777777777777,0.2023243243243244,0.6786784842498929,3,6,1,4,3,3,3.45,10.0,0.0,212.0,0.0,10.0,6.0,1.6,47.0,0.0357142857142857,0.0357142857142857,0.0,6.0,1.6,1.6,0.16,0.6,0.1,0.0,90.0,0.0177777777777777,0.0111111111111111,0.0444444444444444,0.0,5.0,0.0,0.0,0.1111111111111111
29,1.4,Away,Brighton,4,14,0,0,0,0.0,0.0,64.0,0.0,0.0,0,0,2.1,2.0,6.2,10.862068965517242,100.4,81.82758620689656,90.2,85.17241379310344,63.2,65.0,0.2,0.3103448275862069,2.2,1.5517241379310345,0.8,4.827586206896552,0.0,1.3103448275862069,24.6,19.344827586206897,68.8,66.27586206896552,90.2,85.17241379310344,63.2,65.0,0.2,0.3103448275862069,2.2,1.5517241379310345,1.4,0.3365465465465466,0.7035516399654137,4,5,1,4,5,1,-0.21,4.0,0.0,258.0,2.0,14.0,6.0,1.4,64.0,0.1379310344827586,0.0,0.0,6.0,1.4,1.4,0.0999999999999999,0.4285714285714285,0.2857142857142857,0.0,0.0,inf,inf,,,4.0,0.0,4.0,inf
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0,16,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.8,4.666666666666667,0.0,1.2666666666666666,9.8,19.23333333333333,68.8,67.06666666666666,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.0111111111111111,0.332990990990991,0.6804702890036036,4,5,1,4,3,3,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0,16,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.8,4.666666666666667,0.0,1.2666666666666666,9.8,19.23333333333333,68.8,67.06666666666666,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.0111111111111111,0.332990990990991,0.6804702890036036,4,5,1,4,3,3,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0,16,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.8,4.666666666666667,0.0,1.2666666666666666,9.8,19.23333333333333,68.8,67.06666666666666,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.0111111111111111,0.332990990990991,0.6804702890036036,4,5,1,4,3,3,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0,16,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.8,4.666666666666667,0.0,1.2666666666666666,9.8,19.23333333333333,68.8,67.06666666666666,53.4,84.86666666666666,63.6,65.23333333333333,0.2,0.3,2.0,1.5333333333333334,0.0111111111111111,0.332990990990991,0.6804702890036036,4,5,1,4,3,3,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
31,3.4,Home,Aston Villa,4,25,0,0,0,0.0,0.0,67.0,0.0,0.0,0,0,2.14,2.0129032258064514,4.2,10.290322580645162,41.0,78.90322580645162,30.2,82.12903225806451,64.6,65.29032258064517,0.0,0.2903225806451613,1.4,1.4838709677419355,0.8,4.516129032258065,0.0,1.2258064516129032,6.6,18.61290322580645,54.0,64.90322580645162,30.2,82.12903225806451,64.6,65.29032258064517,0.0,0.2903225806451613,1.4,1.4838709677419355,3.4,1.0086666666666668,0.7681970538744551,4,5,1,4,5,1,0.57,1.0,1.0,236.0,2.0,25.0,11.0,3.4,67.0,0.1290322580645161,0.032258064516129,0.0,11.0,3.4,3.4,0.136,0.44,0.16,0.0,0.0,inf,inf,,,4.0,0.0,3.0,inf
32,1.9,Away,Crystal Palace,8,36,44,0,26,81.3,90.0,75.0,0.0,2.0,2,4,1.86,2.009375,3.4,10.21875,26.6,77.5625,27.8,80.9375,65.0,65.59375,0.0,0.28125,1.4,1.5,0.4,4.4375,0.0,1.1875,4.2,18.15625,54.0,65.6875,27.8,80.9375,65.0,65.59375,0.0,0.28125,1.4,1.5,0.11,0.987777777777778,0.7476283959408785,3,6,1,3,4,3,-0.18,7.0,0.0,239.0,2.0,18.0,8.0,1.9,75.0,0.125,0.0625,1.0,8.0,1.9,1.9,0.1055555555555555,0.4444444444444444,0.2222222222222222,0.0,90.0,0.0211111111111111,0.0444444444444444,0.0222222222222222,0.0,6.0,0.0,2.0,0.2
32,1.9,Away,Crystal Palace,8,36,44,0,26,81.3,90.0,75.0,0.0,2.0,2,4,1.86,2.009375,3.4,10.21875,26.6,77.5625,27.8,80.9375,65.0,65.59375,0.0,0.28125,1.4,1.5,0.4,4.4375,0.0,1.1875,4.2,18.15625,54.0,65.6875,27.8,80.9375,65.0,65.59375,0.0,0.28125,1.4,1.5,0.11,0.987777777777778,0.7476283959408785,3,6,1,3,4,3,-0.18,7.0,0.0,239.0,2.0,18.0,8.0,1.9,75.0,0.125,0.0625,1.0,8.0,1.9,1.9,0.1055555555555555,0.4444444444444444,0.2222222222222222,0.0,90.0,0.0211111111111111,0.0444444444444444,0.0222222222222222,0.0,6.0,0.0,2.0,0.2
